"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","ARMAS MEDIOS","FECHA HECHO","GENERO","GRUPO ETARIO","CANTIDAD"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","05/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","04/08/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","15/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","04/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Guática","66318002","CONTUNDENTES","28/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572001","CONTUNDENTES","19/04/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572001","CONTUNDENTES","24/05/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572001","CONTUNDENTES","22/05/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","01/05/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","24/04/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","03/05/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","04/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","07/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","09/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","24/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","29/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","12/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","20/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","19/07/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","13/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","20/04/2013","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","27/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/07/2013","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","15/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","27/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/07/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","12/05/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","19/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","15/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","16/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","03/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","07/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","10/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","14/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","19/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","14/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/01/2010","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/07/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","16/01/2010","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","21/01/2010","FEMENINO","ADULTOS","2"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","18/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Marsella","66440000","CONTUNDENTES","13/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","15/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Apía","66045000","CONTUNDENTES","14/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","27/01/2010","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","26/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","26/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","24/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","17/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","04/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","CONTUNDENTES","26/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/07/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/07/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","24/07/2013","MASCULINO","MENORES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","08/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","10/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/07/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","15/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","23/12/2012","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/12/2012","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","26/07/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","11/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","21/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","07/06/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","03/07/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","21/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","10/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","18/06/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/07/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","11/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","13/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","30/08/2013","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","04/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/08/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/08/2013","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/03/2010","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/03/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Quinchía","66594000","CONTUNDENTES","05/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","07/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","13/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","22/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","30/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/03/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","13/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","31/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","05/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","19/08/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","02/09/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/09/2013","FEMENINO","ADULTOS","7"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/08/2013","FEMENINO","ADULTOS","7"
"RISARALDA","Mistrató","66456000","CONTUNDENTES","07/07/2013","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","16/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/08/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","23/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","CONTUNDENTES","29/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","03/09/2013","FEMENINO","ADULTOS","9"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","05/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/07/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Marsella","66440000","CONTUNDENTES","15/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","16/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","17/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","19/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","11/07/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","09/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","11/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Belén de Umbría","66088005","CONTUNDENTES","03/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/08/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","31/08/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Marsella","66440010","CONTUNDENTES","21/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/08/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","02/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","05/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","06/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","06/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","26/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/09/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/12/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/11/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/11/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","12/11/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","11/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/11/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","06/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/11/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/11/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","18/11/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","18/11/2013","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/11/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/10/2013","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/10/2013","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","11/10/2013","FEMENINO","ADULTOS","5"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","16/04/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","25/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","14/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","27/10/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","CONTUNDENTES","20/10/2013","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","24/10/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/10/2013","FEMENINO","ADULTOS","5"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/10/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/10/2013","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","22/10/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/10/2013","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/11/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","12/10/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/10/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/10/2013","FEMENINO","ADULTOS","9"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","22/11/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","24/11/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/10/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/11/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/10/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682004","CONTUNDENTES","05/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","10/01/2010","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","CONTUNDENTES","12/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","23/09/2013","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/09/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","13/10/2013","FEMENINO","ADULTOS","5"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/10/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","15/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","07/10/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","29/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","27/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/09/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","11/03/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","01/10/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","CONTUNDENTES","28/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","31/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","25/01/2010","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/01/2010","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","12/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","01/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","03/10/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/09/2013","MASCULINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","20/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","21/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","22/09/2013","MASCULINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/10/2013","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","27/09/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","24/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/08/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","25/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","26/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","05/10/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","05/10/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","07/10/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","01/10/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","30/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","05/10/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","04/10/2013","MASCULINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","21/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","05/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","10/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","30/03/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","02/04/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santuario","66687000","CONTUNDENTES","13/04/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","24/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","26/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","03/06/2013","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","02/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","16/09/2013","FEMENINO","ADULTOS","5"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","25/08/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santa Rosa de Cabal","66682003","CONTUNDENTES","04/08/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","11/07/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Belén de Umbría","66088000","CONTUNDENTES","04/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/08/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","19/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","30/09/2013","FEMENINO","ADULTOS","5"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","14/09/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","13/07/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","21/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","09/10/2013","FEMENINO","ADULTOS","4"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","07/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/10/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","17/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","14/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","04/09/2013","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","04/09/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","08/09/2013","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","18/09/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","25/09/2013","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","28/09/2013","FEMENINO","ADULTOS","4"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","18/10/2013","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","CONTUNDENTES","24/10/2013","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","CONTUNDENTES","21/09/2013","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","CONTUNDENTES","20/11/2013","FEMENINO","ADULTOS","3"
"RISARALDA","Pueblo Rico","66572000","CONTUNDENTES","27/02/2013","FEMENINO","ADULTOS","1"
